Id,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,MasVnrArea,Foundation,BsmtQual,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SalePrice
842,10440,Inside,OldTown,1Fam,2Story,5,8,1904,Gable,0,PConc,TA,650,GasA,958,581,2,0,3,1,1,2,686,6,2008,WD,157500
843,9020,Inside,NAmes,1Fam,SLvl,6,7,1966,Gable,183,CBlock,TA,1127,GasA,1165,0,1,1,3,1,0,2,490,5,2008,WD,174900
844,8000,Corner,NAmes,Duplex,1Story,5,4,1961,Gable,0,CBlock,TA,1800,GasA,1800,0,2,0,6,2,0,0,0,7,2007,WD,141000
845,12665,Inside,OldTown,1Fam,1.5Fin,5,8,1915,Gable,0,BrkTil,TA,876,GasA,876,540,1,1,4,1,1,3,720,6,2008,WD,153900
846,16647,CulDSac,Sawyer,1Fam,SFoyer,5,5,1975,Gable,0,CBlock,Gd,1390,GasA,1701,0,2,0,3,1,2,2,611,1,2007,WD,171000
847,9317,Inside,SawyerW,1Fam,2Story,7,5,1993,Gable,137,PConc,Gd,740,GasA,1006,769,2,1,3,1,1,2,425,7,2009,WD,213000
848,15523,CulDSac,CollgCr,1Fam,1Story,5,6,1972,Gable,0,CBlock,TA,864,GasA,864,0,1,0,3,1,1,1,338,8,2009,WD,133500
849,45600,Inside,ClearCr,1Fam,1.5Fin,6,8,1908,Gable,0,BrkTil,TA,907,GasA,1307,1051,3,0,5,1,1,2,360,9,2008,WD,240000
850,9600,FR2,Veenker,1Fam,SLvl,6,7,1976,Hip,360,CBlock,TA,528,GasA,1094,761,2,1,3,1,1,2,512,8,2007,WD,187000
851,4435,Inside,CollgCr,TwnhsE,1Story,6,5,2003,Gable,170,PConc,Gd,848,GasA,848,0,1,0,1,1,0,2,420,11,2007,WD,131500
852,3196,Inside,Blmngtn,TwnhsE,1Story,8,5,2003,Gable,40,PConc,Gd,1273,GasA,1456,0,2,0,2,1,1,2,400,5,2006,WD,215000
853,7128,Inside,Crawfor,1Fam,2.5Unf,7,5,1941,Gable,0,CBlock,TA,918,GasA,918,728,2,0,4,1,2,1,240,8,2007,WD,164000
854,12095,Corner,NAmes,1Fam,SLvl,6,6,1964,Gable,115,CBlock,TA,1127,GasA,1445,0,1,1,3,1,1,2,645,8,2009,WD,158000
855,17920,Inside,Sawyer,1Fam,1Story,5,4,1955,Hip,0,CBlock,TA,1763,GasA,1779,0,1,1,3,1,1,2,454,7,2006,WD,170000
856,6897,Corner,Sawyer,1Fam,1Story,5,8,1962,Gable,0,CBlock,TA,1040,GasA,1040,0,1,1,3,1,0,1,260,4,2010,WD,127000
857,10970,Inside,CollgCr,1Fam,SLvl,6,6,1978,Gable,0,CBlock,Gd,940,GasA,1026,0,1,0,3,1,0,2,576,10,2008,WD,147000
858,8125,Inside,Gilbert,1Fam,2Story,6,5,1994,Gable,0,PConc,Gd,702,GasA,702,779,2,1,3,1,1,2,343,3,2009,WD,174000
859,10400,Inside,NWAmes,1Fam,1Story,7,5,1976,Gable,189,CBlock,Gd,1090,GasA,1370,0,2,0,3,1,1,2,479,6,2009,WD,152000
860,11029,Corner,NWAmes,1Fam,2Story,6,7,1968,Gable,220,CBlock,TA,1054,GasA,1512,1142,2,1,4,1,1,2,619,8,2006,WD,250000
861,7642,Corner,Crawfor,1Fam,1.5Fin,7,8,1918,Gable,0,BrkTil,TA,912,GasA,912,514,1,1,3,1,1,1,216,6,2007,WD,189950
862,11625,Inside,Sawyer,2fmCon,1Story,5,4,1965,Hip,0,PConc,TA,1039,GasA,1039,0,1,1,3,1,0,2,504,4,2010,WD,131500
863,9672,Corner,SawyerW,1Fam,1Story,6,5,1984,Hip,0,PConc,Gd,1040,GasA,1097,0,2,0,3,1,0,2,480,5,2010,WD,152000
864,7931,Inside,NAmes,1Fam,1Story,5,5,1959,Hip,0,CBlock,TA,1148,GasA,1148,0,1,0,3,1,0,1,672,7,2009,WD,132500
865,8640,Inside,Somerst,1Fam,1Story,7,5,2007,Gable,0,PConc,Ex,1372,GasA,1372,0,2,0,3,1,0,2,529,5,2008,New,250580
866,8750,Inside,NAmes,1Fam,1Story,5,6,1970,Gable,76,CBlock,TA,1002,GasA,1002,0,1,0,3,1,0,2,902,8,2009,WD,148500
867,10656,Inside,Timber,1Fam,1Story,8,5,2006,Gable,274,PConc,Gd,1638,GasA,1646,0,2,0,3,1,1,3,870,11,2007,New,248900
868,6970,Corner,Sawyer,1Fam,1Story,4,5,1961,Gable,0,CBlock,TA,1040,GasA,1120,0,1,1,3,1,0,2,544,5,2007,WD,129000
869,14762,Corner,Gilbert,1Fam,2Story,5,6,1948,Gable,0,Slab,,0,GasA,1547,720,2,0,2,1,1,2,672,5,2006,WD,169000
870,9938,Inside,SawyerW,1Fam,2Story,7,5,1993,Gable,246,PConc,Gd,1050,GasA,1062,887,2,1,3,1,1,2,574,6,2010,WD,236000
871,6600,Inside,NAmes,1Fam,1Story,5,5,1962,Hip,0,CBlock,TA,894,GasA,894,0,1,0,2,1,0,1,308,8,2009,WD,109500
872,8750,Inside,CollgCr,1Fam,2Story,6,5,1998,Gable,116,PConc,Gd,804,GasA,804,878,2,1,3,1,0,2,523,6,2010,WD,200500
873,8892,Corner,NAmes,1Fam,1Story,5,7,1953,Gable,0,Stone,TA,105,GasA,910,0,1,0,3,1,0,2,414,10,2008,WD,116000
874,12144,Inside,NAmes,1Fam,1Story,5,7,1949,Gable,0,CBlock,TA,832,GasA,1036,0,1,0,3,1,1,1,288,9,2009,WD,133000
875,5720,Inside,OldTown,1Fam,1.5Fin,5,6,1941,Gable,0,CBlock,TA,676,GasA,676,455,1,1,3,1,0,1,200,8,2009,WD,66500
876,9000,Inside,Somerst,1Fam,2Story,8,5,2007,Gable,0,PConc,Gd,1184,GasA,1184,1426,2,1,4,1,1,2,550,8,2007,New,303477
877,25286,Inside,Mitchel,1Fam,1Story,4,5,1963,Gable,0,PConc,TA,1064,GasA,1040,0,1,0,3,1,0,2,648,1,2007,WD,132250
878,8834,Inside,NridgHt,1Fam,2Story,9,5,2004,Hip,216,PConc,Ex,1462,GasA,1462,762,2,1,4,1,1,3,738,6,2009,WD,350000
879,11782,Inside,Sawyer,1Fam,SFoyer,5,7,1961,Gable,0,CBlock,TA,1109,GasA,1155,0,1,0,3,1,0,2,576,6,2010,WD,148000
880,7000,CulDSac,CollgCr,1Fam,1Story,5,8,1978,Gable,90,CBlock,TA,864,GasA,864,0,1,0,3,1,0,1,336,7,2009,WD,136500
881,7024,Inside,Edwards,1Fam,1Story,5,5,2005,Gable,0,PConc,Ex,1090,GasA,1090,0,1,1,2,1,0,2,450,6,2007,WD,157000
882,13758,CulDSac,Timber,1Fam,1.5Fin,7,5,1990,Gable,117,CBlock,Gd,1156,GasA,1187,530,2,1,3,1,1,2,400,4,2007,WD,187500
883,9636,Corner,Gilbert,1Fam,2Story,6,5,1992,Gable,0,PConc,Gd,808,GasA,808,785,2,1,3,1,1,2,389,12,2009,WD,178000
884,6204,Inside,SWISU,1Fam,2.5Fin,4,5,1912,Gable,0,PConc,TA,795,GasA,954,795,1,0,5,1,0,1,440,3,2006,WD,118500
885,7150,Inside,NAmes,1Fam,1Story,5,5,1967,Gable,60,CBlock,TA,892,GasA,892,0,1,0,3,1,0,1,288,7,2009,WD,100000
886,5119,CulDSac,Somerst,TwnhsE,1Story,9,5,1999,Gable,60,PConc,Ex,1698,GasA,1709,0,2,0,2,1,1,2,506,1,2008,CWD,328900
887,8393,Corner,NAmes,Duplex,1Story,5,5,1959,Gable,122,CBlock,TA,1626,GasA,1712,0,2,0,4,2,0,2,588,6,2006,WD,145000
888,16466,Inside,Edwards,1Fam,1.5Fin,5,7,1955,Gable,0,PConc,TA,816,GasA,872,521,1,1,3,1,0,1,300,4,2008,WD,135500
889,15865,Inside,NAmes,1Fam,1Story,8,6,1970,Flat,0,PConc,TA,2217,GasA,2217,0,2,0,4,1,1,2,621,10,2007,WD,268000
890,12160,Inside,NAmes,1Fam,1Story,6,4,1953,Hip,90,CBlock,TA,1505,GasA,1505,0,1,0,2,1,1,2,505,2,2009,WD,149500
891,8064,Corner,NAmes,1Fam,1.5Fin,5,7,1949,Gable,0,CBlock,TA,672,GasA,672,252,1,0,3,1,1,2,576,7,2007,WD,122900
892,11184,Inside,Sawyer,1Fam,2Story,6,5,1978,Hip,92,CBlock,TA,918,GasA,918,765,2,1,3,1,1,2,440,7,2009,WD,172500
893,8414,Inside,Sawyer,1Fam,1Story,6,8,1963,Hip,0,CBlock,TA,1059,GasA,1068,0,1,0,3,1,0,1,264,2,2006,WD,154500
894,13284,Inside,Sawyer,1Fam,1Story,5,5,1954,Gable,0,PConc,Gd,1383,GasA,1383,0,1,0,3,1,1,1,354,6,2008,WD,165000
895,7018,Inside,SawyerW,Duplex,1Story,5,5,1979,Gable,0,Slab,,0,GasA,1535,0,2,0,4,2,0,2,400,6,2009,WD,118858
896,7056,Inside,NAmes,1Fam,2Story,6,5,1963,Hip,415,CBlock,TA,780,GasA,983,813,1,1,4,1,1,2,483,10,2008,WD,140000
897,8765,Inside,IDOTRR,1Fam,1Story,4,6,1936,Gable,0,BrkTil,TA,951,GasA,951,0,1,0,2,1,0,1,327,4,2006,WD,106500
898,7018,Inside,SawyerW,Duplex,2Story,5,5,1979,Gable,0,Slab,,0,GasA,1120,1120,2,0,6,2,0,2,528,6,2009,WD,142953
899,12919,Inside,NridgHt,1Fam,1Story,9,5,2009,Hip,760,PConc,Ex,2330,GasA,2364,0,2,1,2,1,2,3,820,3,2010,New,611657
900,6993,Inside,Sawyer,1Fam,1Story,5,7,1961,Gable,0,CBlock,TA,912,GasA,1236,0,1,0,3,1,1,1,288,6,2006,WD,135000
901,7340,Inside,NAmes,1Fam,1Story,4,6,1971,Gable,0,CBlock,TA,858,GasA,858,0,1,0,2,1,0,1,684,6,2007,WD,110000
902,8712,Inside,NAmes,1Fam,1Story,5,7,1957,Hip,0,CBlock,TA,992,GasA,1306,0,1,0,2,1,0,1,756,5,2009,WD,153000
903,7875,Inside,Gilbert,1Fam,2Story,7,5,2003,Gable,0,PConc,Gd,783,GasA,807,702,2,1,3,1,1,2,393,7,2006,WD,180000
904,14859,CulDSac,Gilbert,1Fam,1Story,7,5,2006,Hip,27,PConc,Gd,1670,GasA,1670,0,2,0,3,1,1,3,690,8,2006,New,240000
905,6173,Inside,Sawyer,1Fam,1Story,5,6,1967,Gable,75,CBlock,TA,876,GasA,902,0,1,0,3,1,0,1,288,8,2007,WD,125500
906,9920,Inside,NAmes,1Fam,1Story,5,5,1954,Gable,110,CBlock,TA,1056,GasA,1063,0,1,0,3,1,0,1,280,2,2010,WD,128000
907,13501,Corner,Somerst,1Fam,1Story,8,5,2006,Gable,208,PConc,Gd,1623,GasA,1636,0,2,0,3,1,1,3,865,6,2007,WD,255000
908,11500,Inside,Crawfor,1Fam,1.5Fin,7,7,1936,Gable,0,CBlock,Gd,1017,GasA,1020,1037,1,1,3,1,1,1,180,6,2006,WD,250000
909,8885,Inside,Mitchel,1Fam,1Story,5,5,1983,Gable,0,CBlock,Gd,864,GasA,902,0,1,0,2,1,0,2,484,6,2006,WD,131000
910,12589,Inside,Gilbert,1Fam,2Story,6,5,2005,Gable,0,PConc,Gd,742,GasA,742,742,2,1,3,1,1,2,390,6,2009,WD,174000
911,11600,Corner,NAmes,Duplex,2Story,5,5,1960,Gable,361,CBlock,TA,1105,GasA,1105,1169,2,0,5,2,0,2,480,1,2010,WD,154300
912,9286,CulDSac,CollgCr,1Fam,1Story,5,7,1977,Gable,0,CBlock,Gd,1268,GasA,1268,0,1,1,3,1,0,1,252,10,2009,WD,143500
913,6120,Inside,BrkSide,1Fam,1Story,5,7,1925,Gable,0,BrkTil,TA,768,GasA,1015,0,1,0,3,1,0,1,450,7,2006,WD,88000
914,6270,Inside,Crawfor,Duplex,2Story,5,6,1949,Gable,0,CBlock,TA,1001,GasA,1001,1001,2,0,4,2,0,3,871,8,2007,WD,145000
915,3000,Inside,Somerst,TwnhsE,2Story,6,5,2009,Gable,76,PConc,Gd,612,GasA,612,612,2,1,2,1,0,2,528,6,2009,New,173733
916,2001,Inside,MeadowV,Twnhs,2Story,4,5,1970,Gable,80,CBlock,TA,546,GasA,546,546,1,1,3,1,0,1,286,1,2007,WD,75000
917,9000,Inside,IDOTRR,1Fam,1Story,2,3,1949,Gable,0,CBlock,TA,480,GasA,480,0,0,0,1,1,0,1,308,10,2006,WD,35311
918,17140,Inside,Edwards,1Fam,1Story,4,6,1956,Gable,0,CBlock,TA,1134,GasA,1229,0,1,0,3,1,0,1,284,4,2009,WD,135000
919,13125,Corner,SawyerW,1Fam,2Story,7,5,1991,Gable,0,PConc,Ex,1104,GasA,912,1215,2,1,4,1,1,3,833,11,2007,WD,238000
920,11029,Corner,NAmes,1Fam,1Story,6,8,1958,Hip,0,CBlock,Gd,1184,GasA,1414,0,1,0,3,1,1,2,601,5,2008,WD,176500
921,8462,Inside,SawyerW,1Fam,2Story,6,5,1994,Gable,105,PConc,Gd,928,GasA,936,785,2,1,3,1,0,2,471,7,2007,WD,201000
922,8777,Inside,Edwards,Duplex,1.5Fin,5,7,1900,Gable,0,CBlock,TA,1272,GasA,1272,928,2,2,4,2,0,0,0,9,2008,WD,145900
923,10237,Inside,Gilbert,1Fam,1Story,6,5,2005,Gable,0,PConc,Gd,1316,GasA,1316,0,2,0,3,1,1,2,397,10,2006,New,169990
924,8012,Inside,SawyerW,TwnhsE,1Story,6,5,1993,Gable,0,PConc,Gd,1604,GasA,1617,0,2,0,2,1,1,2,533,7,2008,WD,193000
925,10240,Inside,NWAmes,1Fam,1Story,6,6,1980,Gable,157,CBlock,Gd,1686,GasA,1686,0,2,0,3,1,1,2,612,5,2006,WD,207500
926,15611,Corner,NWAmes,1Fam,1Story,5,6,1977,Gable,0,PConc,Gd,1126,GasA,1126,0,2,0,3,1,0,2,540,3,2008,WD,175000
927,11999,Inside,NridgHt,1Fam,2Story,8,5,2003,Hip,340,PConc,Gd,1181,GasA,1234,1140,2,1,4,1,1,3,656,5,2007,WD,285000
928,9900,Inside,NWAmes,1Fam,2Story,7,5,1968,Gable,342,CBlock,TA,832,GasA,1098,880,2,1,4,1,1,2,486,4,2008,WD,176000
929,11838,Inside,CollgCr,1Fam,1Story,8,5,2001,Hip,0,PConc,Gd,1753,GasA,1788,0,2,0,3,1,1,2,522,6,2009,WD,236500
930,13006,Corner,Gilbert,1Fam,2Story,7,5,1997,Gable,285,PConc,Gd,964,GasA,993,1243,2,1,4,1,1,2,642,11,2006,WD,222000
931,8925,Inside,Timber,1Fam,1Story,8,5,2007,Gable,0,PConc,Gd,1466,GasA,1466,0,2,0,3,1,0,3,610,7,2009,WD,201000
932,9100,Inside,NAmes,1Fam,1Story,5,6,1965,Gable,0,CBlock,TA,925,GasA,925,0,1,0,2,1,0,1,429,7,2009,WD,117500
933,11670,Corner,Somerst,1Fam,1Story,9,5,2006,Hip,302,PConc,Ex,1905,GasA,1905,0,2,0,3,1,1,3,788,3,2007,WD,320000
934,8487,FR2,CollgCr,1Fam,1Story,7,5,2004,Gable,210,PConc,Gd,1500,GasA,1500,0,2,0,3,1,0,2,570,8,2009,WD,190000
935,27650,Inside,NAmes,1Fam,1Story,7,7,1960,Flat,0,CBlock,Gd,585,GasA,2069,0,2,0,4,1,1,2,505,11,2008,WD,242000
936,5825,Inside,BrkSide,1Fam,1Story,4,5,1926,Gable,108,PConc,Fa,600,GasA,747,0,1,0,1,1,0,2,528,6,2006,WD,79900
937,10083,Inside,SawyerW,1Fam,1Story,7,5,2003,Gable,,PConc,Gd,1176,GasA,1200,0,2,0,2,1,0,2,555,8,2009,WD,184900
938,9675,Inside,Somerst,1Fam,2Story,7,5,2005,Gable,0,PConc,Gd,1113,GasA,1113,858,2,1,3,1,1,2,689,2,2009,WD,253000
939,8760,Inside,CollgCr,1Fam,2Story,7,5,2006,Gable,0,PConc,Gd,1391,GasA,1391,571,2,1,3,1,0,3,868,8,2006,New,239799
940,24090,Inside,ClearCr,1Fam,2Story,7,7,1940,Gable,0,CBlock,TA,1032,GasA,1207,1196,2,0,4,1,2,1,349,6,2010,COD,244400
941,12640,Inside,Mitchel,Duplex,1Story,6,5,1976,Gable,0,CBlock,TA,1728,GasA,1728,0,2,0,4,2,0,2,574,7,2006,WD,150900
942,8755,FR2,Gilbert,1Fam,2Story,7,5,1999,Gable,298,PConc,Gd,992,GasA,1022,1038,2,1,3,1,1,2,390,6,2009,WD,214000
943,7711,Inside,Edwards,Duplex,1Story,4,3,1977,Gable,0,PConc,Gd,1440,GasA,1440,0,2,0,4,2,0,0,0,8,2007,Oth,150000
944,25000,Inside,Mitchel,Duplex,1Story,5,4,1967,Gable,0,CBlock,TA,1632,GasA,1632,0,2,0,4,2,0,2,576,6,2007,WD,143000
945,14375,CulDSac,Timber,1Fam,SLvl,6,6,1958,Gable,541,CBlock,TA,819,GasA,1344,0,1,0,3,1,1,2,525,1,2009,COD,137500
946,8820,Corner,OldTown,1Fam,1.5Fin,5,6,1890,Hip,0,BrkTil,TA,1088,GasA,1188,561,1,0,2,1,0,2,456,9,2009,WD,124900
947,8163,Inside,NAmes,1Fam,SLvl,5,6,1959,Gable,128,CBlock,TA,1144,GasA,1144,0,1,0,3,1,1,1,796,3,2006,WD,143000
948,14536,Inside,Timber,1Fam,1Story,8,5,2002,Hip,236,PConc,Gd,1616,GasA,1629,0,2,0,3,1,1,3,808,11,2007,WD,270000
949,14006,Inside,CollgCr,1Fam,2Story,7,5,2002,Gable,144,PConc,Gd,936,GasA,936,840,2,1,3,1,1,2,474,2,2006,WD,192500
950,9360,Inside,NWAmes,1Fam,1Story,6,7,1972,Hip,0,CBlock,TA,1161,GasA,1381,0,1,1,3,1,1,2,676,3,2010,WD,197500
951,7200,Inside,NAmes,1Fam,1Story,5,8,1950,Gable,0,CBlock,TA,864,GasA,864,0,1,0,3,1,0,2,720,7,2007,WD,129000
952,7800,Corner,SawyerW,1Fam,1Story,5,5,1965,Gable,0,CBlock,TA,828,GasA,965,0,1,0,3,1,0,1,300,7,2006,WD,119900
953,7200,Inside,CollgCr,1Fam,SFoyer,5,8,1972,Gable,0,CBlock,Gd,768,GasA,768,0,1,0,2,1,0,1,396,4,2009,WD,133900
954,11075,Inside,Mitchel,1Fam,2Story,5,4,1969,Gable,232,CBlock,TA,784,GasA,1168,800,2,1,4,1,1,2,530,9,2008,WD,172000
955,9400,CulDSac,Edwards,Duplex,SFoyer,6,5,1975,Flat,250,CBlock,Gd,945,GasA,980,0,2,0,4,0,0,0,0,10,2006,WD,127500
956,7136,Inside,Crawfor,Duplex,2Story,6,6,1946,Gable,423,CBlock,Gd,979,GasA,979,979,2,0,4,2,0,2,492,8,2007,WD,145000
957,1300,Inside,Blueste,TwnhsE,2Story,6,6,1980,Gable,0,CBlock,Gd,561,GasA,561,668,1,1,2,1,1,2,462,5,2009,WD,124000
958,7420,Inside,Sawyer,1Fam,1Story,5,5,1962,Hip,0,CBlock,TA,1057,GasA,1057,0,1,0,3,1,0,2,576,4,2007,WD,132000
959,8450,Inside,CollgCr,1Fam,1Story,7,5,2003,Gable,0,PConc,Gd,1337,GasA,1337,0,2,0,3,1,0,2,531,10,2007,WD,185000
960,2572,FR2,Somerst,Twnhs,2Story,7,5,1999,Hip,0,PConc,Gd,696,GasA,696,720,2,1,3,1,0,2,484,5,2010,WD,155000
961,7207,Inside,BrkSide,1Fam,1Story,5,7,1958,Gable,0,CBlock,TA,858,GasA,858,0,1,0,2,1,0,0,0,2,2010,WD,116500
962,12227,Corner,NWAmes,1Fam,2Story,6,7,1977,Gable,424,CBlock,Gd,1330,GasA,1542,1330,2,1,4,1,1,2,619,7,2008,WD,272000
963,2308,Corner,NPkVill,TwnhsE,2Story,6,6,1976,Gable,0,CBlock,Gd,804,GasA,804,744,2,1,3,1,1,2,440,7,2007,WD,155000
964,11923,Corner,CollgCr,1Fam,1Story,9,5,2007,Gable,0,PConc,Ex,1800,GasA,1800,0,2,0,2,1,0,2,702,5,2009,WD,239000
965,11316,Corner,Timber,1Fam,2Story,7,5,2002,Gable,44,PConc,Gd,817,GasA,824,1070,2,1,4,1,1,2,510,2,2010,WD,214900
966,10237,Inside,Gilbert,1Fam,2Story,6,5,2005,Gable,0,PConc,Gd,783,GasA,783,701,2,1,3,1,1,2,393,7,2007,New,178900
967,9600,Inside,Crawfor,1Fam,1.5Fin,5,7,1940,Gable,0,BrkTil,TA,728,GasA,976,332,1,1,2,1,2,1,256,6,2009,WD,160000
968,7390,Inside,NAmes,1Fam,1Story,5,7,1955,Hip,151,CBlock,TA,1098,GasA,1098,0,1,0,3,1,0,1,260,7,2008,WD,135000
969,5925,Inside,OldTown,1Fam,1.5Fin,3,6,1910,Gable,0,BrkTil,TA,600,Grav,600,368,1,0,2,1,0,0,0,5,2009,WD,37900
970,10382,Inside,NAmes,2fmCon,SLvl,6,5,1958,Hip,105,CBlock,TA,588,GasA,1095,0,1,0,2,1,0,1,264,3,2006,ConLD,140000
971,10800,Inside,NAmes,1Fam,1.5Fin,4,4,1949,Gable,0,CBlock,TA,720,GasA,720,472,1,1,4,1,0,0,0,12,2006,WD,135000
972,2268,Inside,NridgHt,Twnhs,2Story,7,5,2003,Gable,106,PConc,Gd,764,GasA,764,862,2,0,2,1,0,2,474,7,2009,WD,173000
973,7892,Inside,SawyerW,TwnhsE,1Story,6,5,1979,Gable,0,CBlock,Gd,918,GasA,918,0,2,0,2,1,1,1,264,4,2010,WD,99500
974,11639,Corner,Somerst,1Fam,1Story,7,5,2007,Gable,,PConc,Gd,1428,GasA,1428,0,2,0,3,1,0,2,480,12,2008,New,182000
975,11414,Corner,BrkSide,1Fam,2Story,7,8,1910,Gable,0,BrkTil,Gd,728,GasA,1136,883,1,0,3,1,0,2,532,10,2009,WD,167500
976,2651,FR2,Somerst,Twnhs,2Story,7,5,2000,Gable,0,PConc,Gd,673,GasA,673,709,2,1,3,1,0,2,490,4,2006,WD,165000
977,5900,Inside,BrkSide,1Fam,1Story,4,7,1923,Gable,0,PConc,Gd,440,GasA,869,0,1,0,2,1,0,0,0,8,2006,WD,85500
978,4274,Inside,Somerst,TwnhsE,1Story,7,5,2006,Gable,,PConc,Gd,1241,GasA,1241,0,1,1,1,1,0,2,569,11,2007,New,199900
979,9450,Inside,Edwards,1Fam,1Story,4,5,1954,Gable,0,CBlock,TA,894,GasA,894,0,1,0,3,1,0,2,400,5,2007,WD,110000
980,8816,Corner,Sawyer,1Fam,1Story,5,6,1963,Gable,0,PConc,TA,1121,GasA,1121,0,1,0,3,1,0,2,480,6,2009,WD,139000
981,12122,Corner,NAmes,1Fam,SFoyer,7,9,1961,Gable,210,CBlock,TA,944,GasA,999,0,1,0,3,1,0,2,588,7,2008,WD,178400
982,12203,Corner,NoRidge,1Fam,2Story,8,5,1998,Hip,975,PConc,Gd,1225,GasA,1276,1336,2,1,4,1,1,3,676,7,2009,WD,336000
983,3182,Inside,Blmngtn,1Fam,1Story,7,5,2007,Gable,16,PConc,Gd,1266,GasA,1266,0,2,0,2,1,1,2,388,3,2008,WD,159895
984,11250,Corner,CollgCr,1Fam,2Story,8,5,2002,Gable,0,PConc,Gd,1128,GasA,1149,1141,2,1,4,1,1,2,779,5,2008,WD,255900
985,10125,Inside,Mitchel,Duplex,1.5Fin,5,5,1977,Gable,0,CBlock,,0,GasA,1302,432,2,0,4,2,0,2,539,8,2009,COD,126000
986,10880,Inside,Edwards,2fmCon,1Story,5,5,1950,Gable,0,CBlock,TA,1164,GasW,1164,0,1,0,3,1,0,1,240,8,2008,ConLD,125000
987,5310,Corner,OldTown,1Fam,1.5Fin,6,8,1910,Hip,0,CBlock,TA,485,GasA,1001,634,1,0,2,1,0,1,255,6,2006,WD,117000
988,10159,Inside,NridgHt,1Fam,1Story,9,5,2009,Hip,450,PConc,Ex,1930,GasA,1940,0,2,1,3,1,1,3,606,4,2010,New,395192
989,12046,Inside,NWAmes,1Fam,2Story,6,6,1976,Gable,298,CBlock,TA,848,GasA,1118,912,2,1,4,1,1,2,551,6,2007,WD,195000
990,8125,Inside,Somerst,1Fam,2Story,7,5,2006,Gable,0,PConc,Gd,770,GasA,778,798,2,1,3,1,0,2,614,8,2006,New,197000
991,9452,Inside,NoRidge,1Fam,2Story,8,5,1997,Gable,423,PConc,Gd,1396,GasA,1407,985,2,1,3,1,1,3,870,6,2006,WD,348000
992,17671,Corner,OldTown,1Fam,2Story,8,9,1882,Gable,0,BrkTil,TA,916,GasA,916,826,1,1,4,1,1,2,424,11,2009,WD,168000
993,9760,Inside,NAmes,1Fam,2Story,6,8,1964,Hip,340,CBlock,TA,822,GasA,1020,831,2,1,3,1,1,2,440,7,2007,WD,187000
994,8846,Inside,CollgCr,1Fam,2Story,6,5,2005,Gable,0,PConc,Gd,750,GasA,750,750,2,1,3,1,0,2,564,8,2006,New,173900
995,12456,FR2,NridgHt,1Fam,1Story,10,5,2006,Hip,230,PConc,Ex,1700,GasA,1718,0,2,0,3,1,1,3,786,7,2009,WD,337500
996,4712,Inside,BrkSide,1Fam,1.5Fin,4,7,1946,Gable,0,CBlock,TA,747,GasA,774,456,1,1,3,1,0,1,305,8,2006,WD,121600
997,10659,Inside,NAmes,1Fam,1Story,5,6,1961,Hip,0,CBlock,TA,1050,GasA,1050,0,1,0,3,1,0,1,368,1,2006,COD,136500
998,11717,Inside,NWAmes,1Fam,1Story,6,6,1970,Hip,571,CBlock,TA,1442,GasA,1442,0,2,0,2,1,1,2,615,2,2009,WD,185000
999,9786,Inside,IDOTRR,1Fam,1Story,3,4,1922,Hip,0,BrkTil,TA,1007,GasA,1077,0,1,0,3,1,1,1,210,5,2006,WD,91000
1000,6762,Inside,CollgCr,1Fam,1Story,7,5,2006,Gable,24,PConc,Gd,1187,GasA,1208,0,2,0,2,1,0,2,632,2,2010,WD,206000
1001,10206,Corner,Edwards,1Fam,1Story,3,3,1952,Flat,0,Slab,,0,GasW,944,0,1,0,2,1,0,2,528,7,2009,WD,82000
1002,5400,Corner,OldTown,1Fam,1Story,5,6,1920,Gable,0,BrkTil,Fa,691,GasA,691,0,1,0,2,1,0,1,216,1,2007,WD,86000
1003,11957,Inside,Somerst,1Fam,1Story,8,5,2006,Gable,53,PConc,Gd,1574,GasA,1574,0,2,0,3,1,1,3,824,7,2008,WD,232000
1004,11500,Corner,NWAmes,Duplex,1Story,5,6,1976,Gable,164,CBlock,TA,1680,GasA,1680,0,2,0,4,2,0,2,528,6,2007,WD,136905
1005,3182,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,16,PConc,Gd,1346,GasA,1504,0,2,0,1,1,1,2,457,5,2009,WD,181000
1006,8385,Inside,CollgCr,1Fam,SLvl,5,8,1977,Gable,220,CBlock,Gd,985,GasA,985,0,2,0,3,1,0,1,328,11,2008,WD,149900
1007,12155,Inside,NAmes,1Fam,1Story,6,3,1970,Gable,0,CBlock,Gd,1657,GasA,1657,0,2,0,3,1,1,2,484,3,2007,WD,163500
1008,2217,Inside,MeadowV,TwnhsE,2Story,4,4,1970,Gable,0,CBlock,TA,546,GasA,546,546,1,1,3,1,0,1,286,8,2009,WD,88000
1009,12118,CulDSac,Mitchel,1Fam,1Story,7,5,2004,Hip,108,PConc,Ex,1710,GasA,1710,0,2,0,3,1,1,2,550,4,2009,WD,240000
1010,6000,Inside,SWISU,1Fam,1.5Fin,5,5,1926,Gable,0,BrkTil,TA,1008,GasA,1008,0,2,0,4,1,0,0,0,6,2006,WD,102000
